"Cloud Provider","Account Number","Subscription Name","Service Name","Resource Name","Resource ID","Resource Type","Operating System","State","Private IP","Public IP","Network Interface","Owner","Project Name","Project ID","Region Name","Zone Name","VPC ID","Subnet ID","Memory (MB)","CPU Cores","Launch Time","Description","timestamp"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","gmuvmdev35913-gke-001","5644111888041271976","e2-standard-8","ubuntu-2004-lts","RUNNING","10.179.128.41","None","","","projects/1030488064166","dev-02-35913","asia-south1","asia-south1-c","techm-project-dev","platfrm-ip-c3p-dev-02-gke-cluster","32768","8","2022-01-25T03:17:28.776-08:00","","2023-06-09T11:15:36"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","gke-platfrm-ip-c3p-d-platfrm-ip-c3p-d-9f4e8fd5-bm6t","6736603413171219050","n2d-standard-8","gke-node","RUNNING","10.179.128.56","None","","","projects/1030488064166","dev-02-35913","asia-south1","asia-south1-a","techm-project-dev","platfrm-ip-c3p-dev-02-gke-cluster","32768","8","2023-05-23T03:25:10.772-07:00","","2023-06-09T11:15:36"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","gke-platfrm-ip-c3p-d-platfrm-ip-c3p-d-d1f42804-3lcz","7116977695569201294","n2d-standard-8","gke-node","RUNNING","10.179.128.99","None","","","projects/1030488064166","dev-02-35913","asia-south1","asia-south1-a","techm-project-dev","platfrm-ip-c3p-dev-02-gke-cluster-01","32768","8","2023-05-21T12:52:01.977-07:00","","2023-06-09T11:15:36"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","gmuvmd40322-b","4742590474407732632","e2-medium","windows-server-2016-dc","RUNNING","10.179.39.134","None","","","projects/69830257040","dev-40322","asia-south1","asia-south1-c","techm-project-dev","tr-optimize-2021-40322-dev-subnet","4096","2","2021-05-06T23:17:27.998-07:00","","2023-06-09T11:15:36"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","gmuvmd43022-001","1637346672931392286","n2-standard-2","veloslicense","RUNNING","10.179.39.132","None","","","projects/69830257040","dev-40322","asia-south1","asia-south1-b","techm-project-dev","tr-optimize-2021-40322-dev-subnet","8192","2","2021-05-06T06:58:09.856-07:00","","2023-06-09T11:15:36"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","gcpinmumvm-27116-001","4396923585493445791","e2-custom-4-8192","windows-server-2016-dc","TERMINATED","10.179.32.131","None","","","projects/951366696592","dev-27116","asia-south1","asia-south1-c","techm-project-dev","uno-27116-dev-subnet","8192","4","2020-09-28T09:42:26.714-07:00","","2023-06-09T11:15:36"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","gcpinmumvm-27116-002","1810174485167320404","e2-custom-4-8192","windows-server-2016-dc","TERMINATED","10.179.32.132","None","","","projects/951366696592","dev-27116","asia-south1","asia-south1-c","techm-project-dev","uno-27116-dev-subnet","8192","4","2020-09-28T09:47:57.106-07:00","","2023-06-09T11:15:36"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","gcpinmumvm-27116-bastion","131405819385196487","e2-medium","windows-server-2016-dc","RUNNING","10.179.32.130","None","","","projects/951366696592","dev-27116","asia-south1","asia-south1-c","techm-project-dev","uno-27116-dev-subnet","4096","2","2020-09-28T09:36:57.910-07:00","","2023-06-09T11:15:36"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","gmuvmd27116-014","5879248574225331921","e2-custom-2-12288","windows-server-2019-dc","RUNNING","10.179.32.157","None","","","projects/951366696592","dev-27116","asia-south1","asia-south1-c","techm-project-dev","uno-27116-dev-subnet","12288","2","2022-03-28T03:04:46.972-07:00","","2023-06-09T11:15:36"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","gmuvmd27116-016","7973188415396010987","e2-highmem-2","ubuntu-2004-lts","RUNNING","10.179.32.149","None","","","projects/951366696592","dev-27116","asia-south1","asia-south1-c","techm-project-dev","uno-27116-dev-subnet","16384","2","2023-05-12T00:04:37.637-07:00","","2023-06-09T11:15:36"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","velostrata-edge-node-b-416e9ec4-20c7-426d-86c0-f38ce7eaebed","726079256963938992","n1-highmem-2","ubuntu-1604-xenial","TERMINATED","10.179.32.138","None","","","projects/951366696592","dev-27116","asia-south1","asia-south1-c","techm-project-dev","uno-27116-dev-subnet","13312","2","2021-05-28T03:22:24.050-07:00","","2023-06-09T11:15:36"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","velostrata-edge-node-b-53c842c8-6c1a-49a9-9df7-4889e5e9ce55","1736691701732179022","n1-highmem-2","ubuntu-1604-xenial","TERMINATED","10.179.32.136","None","","","projects/951366696592","dev-27116","asia-south1","asia-south1-c","techm-project-dev","uno-27116-dev-subnet","13312","2","2021-05-28T03:14:57.717-07:00","","2023-06-09T11:15:36"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","gcpinmumvm-27116-003","8947615798392760913","e2-custom-4-8192","windows-server-2016-dc","TERMINATED","10.179.32.133","None","","","projects/951366696592","dev-27116","asia-south1","asia-south1-b","techm-project-dev","uno-27116-dev-subnet","8192","4","2020-09-28T09:52:18.830-07:00","","2023-06-09T11:15:36"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","gmuvmd37149-03","8806037463836553945","n1-standard-2","ubuntu-1604-xenial","RUNNING","10.179.33.135","None","","","projects/362956461077","dev-01-37149","asia-south1","asia-south1-c","techm-project-dev","radiqal-iris-37149-dev-01-subnet","7680","2","2021-04-08T20:38:31.320-07:00","","2023-06-09T11:15:36"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","gmuvmd37149-b","7151220347864418234","e2-standard-4","windows-server-2016-dc","RUNNING","10.179.33.130","None","","","projects/362956461077","dev-01-37149","asia-south1","asia-south1-c","techm-project-dev","radiqal-iris-37149-dev-01-subnet","16384","4","2020-11-11T20:25:59.814-08:00","","2023-06-09T11:15:36"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","gmuvmd27116-004","1241797377721676831","e2-standard-2","windows-server-2012-r2-dc","RUNNING","10.179.32.142","None","","","projects/951366696592","dev-27116","asia-south1","asia-south1-a","techm-project-dev","uno-27116-dev-subnet","8192","2","2021-05-28T08:23:29.136-07:00","","2023-06-09T11:15:36"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","gmuvmd27116-005","4171411943465989151","e2-standard-2","windows-server-2012-r2-dc","RUNNING","10.179.32.143","None","","","projects/951366696592","dev-27116","asia-south1","asia-south1-a","techm-project-dev","uno-27116-dev-subnet","8192","2","2021-05-28T08:23:29.770-07:00","","2023-06-09T11:15:36"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","gmuvmd37149-001","2780076374773976448","custom-8-16384","ubuntu-1604-xenial","RUNNING","10.179.33.138","None","","","projects/362956461077","dev-01-37149","asia-south1","asia-south1-a","techm-project-dev","radiqal-iris-37149-dev-01-subnet","16384","8","2021-04-13T21:45:36.347-07:00","","2023-06-09T11:15:36"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","gmuvmd27116-008","6351263169383139519","e2-medium","windows-server-2012-r2-dc","TERMINATED","10.179.32.144","None","","","projects/951366696592","dev-27116","asia-south1","asia-south1-a","techm-project-dev","uno-27116-dev-subnet","4096","2","2021-06-02T00:42:08.995-07:00","","2023-06-09T11:15:36"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","gmuvmd37149-002","9073106312716521819","e2-standard-8","ubuntu-1804-lts","RUNNING","10.179.33.154","None","","","projects/362956461077","dev-01-37149","asia-south1","asia-south1-a","techm-project-dev","radiqal-iris-37149-dev-01-subnet","32768","8","2023-06-06T06:08:05.289-07:00","","2023-06-09T11:15:36"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","gmuvmd27116-009","206459523489761471","e2-medium","windows-server-2012-r2-dc","TERMINATED","10.179.32.146","None","","","projects/951366696592","dev-27116","asia-south1","asia-south1-a","techm-project-dev","uno-27116-dev-subnet","4096","2","2021-06-02T00:42:09.030-07:00","","2023-06-09T11:15:36"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","gmuvmd37149-004","4986107591031967900","custom-8-16384","ubuntu-1804-lts","RUNNING","10.179.33.140","None","","","projects/362956461077","dev-01-37149","asia-south1","asia-south1-a","techm-project-dev","radiqal-iris-37149-dev-01-subnet","16384","8","2022-02-02T21:56:04.558-08:00","","2023-06-09T11:15:36"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","gmuvmd27116-010","1738950150155045055","e2-medium","windows-server-2012-r2-dc","RUNNING","10.179.32.145","None","","","projects/951366696592","dev-27116","asia-south1","asia-south1-a","techm-project-dev","uno-27116-dev-subnet","4096","2","2021-06-02T00:42:08.725-07:00","","2023-06-09T11:15:36"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","gmuvmd37149-02","4927827891288722278","e2-standard-8","Unknown","TERMINATED","10.179.33.134","None","","","projects/362956461077","dev-01-37149","asia-south1","asia-south1-a","techm-project-dev","radiqal-iris-37149-dev-01-subnet","32768","8","2021-02-15T23:34:35.198-08:00","","2023-06-09T11:15:36"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","gmuvmd27116-011","6266342169768528032","e2-medium","windows-server-2012-r2-dc","RUNNING","10.179.32.141","None","","","projects/951366696592","dev-27116","asia-south1","asia-south1-a","techm-project-dev","uno-27116-dev-subnet","4096","2","2021-06-02T00:42:08.395-07:00","","2023-06-09T11:15:36"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","gmuvmd27116-012","8169681026052255204","e2-highcpu-8","windows-server-2012-r2-dc","RUNNING","10.179.32.148","None","","","projects/951366696592","dev-27116","asia-south1","asia-south1-a","techm-project-dev","uno-27116-dev-subnet","8192","8","2021-06-04T09:21:32.562-07:00","","2023-06-09T11:15:36"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","gmuvmd27116-013","2097220172910136680","e2-standard-2","windows-server-2019-dc","RUNNING","10.179.32.156","None","","","projects/951366696592","dev-27116","asia-south1","asia-south1-a","techm-project-dev","uno-27116-dev-subnet","8192","2","2021-06-04T07:07:05.016-07:00","","2023-06-09T11:15:36"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","gmuvmd27116-015","6858457644056460929","e2-custom-2-12288","windows-server-2019-dc","RUNNING","10.179.32.150","None","","","projects/951366696592","dev-27116","asia-south1","asia-south1-a","techm-project-dev","uno-27116-dev-subnet","12288","2","2022-12-20T01:29:19.105-08:00","","2023-06-09T11:15:36"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","velostrata-edge-node-a-416e9ec4-20c7-426d-86c0-f38ce7eaebed","5705739729507285680","n1-highmem-2","ubuntu-1604-xenial","TERMINATED","10.179.32.139","None","","","projects/951366696592","dev-27116","asia-south1","asia-south1-a","techm-project-dev","uno-27116-dev-subnet","13312","2","2021-05-28T03:22:24.240-07:00","","2023-06-09T11:15:36"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","velostrata-edge-node-a-53c842c8-6c1a-49a9-9df7-4889e5e9ce55","6402507356199812174","n1-highmem-2","ubuntu-1604-xenial","TERMINATED","10.179.32.137","None","","","projects/951366696592","dev-27116","asia-south1","asia-south1-a","techm-project-dev","uno-27116-dev-subnet","13312","2","2021-05-28T03:14:58.434-07:00","","2023-06-09T11:15:36"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","gmuvmd37118-b","1459732118629770650","e2-medium","windows-server-2016-dc","RUNNING","10.179.39.66","None","","","projects/1040951299969","dev01-37118","asia-south1","asia-south1-c","techm-project-dev","research-37118-dev01-subnet","4096","2","2021-04-29T00:08:43.051-07:00","","2023-06-09T11:15:36"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","gmuvmd44376001","3827000556132761422","e2-medium","ubuntu-2004-lts","RUNNING","10.179.90.194","None","","","projects/551358969445","dev-44376","asia-south1","asia-south1-a","techm-project-dev","rouk-03-tefg-bss-tm-ad-co-44376-subnet","4096","2","2021-08-31T07:50:13.855-07:00","","2023-06-09T11:15:36"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","gmuvmd37118-01","8765055285324066487","n1-standard-8","ubuntu-2004-lts","RUNNING","10.179.39.67","None","","","projects/1040951299969","dev01-37118","asia-south1","asia-south1-a","techm-project-dev","research-37118-dev01-subnet","30720","8","2021-06-17T02:05:29.524-07:00","","2023-06-09T11:15:36"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","gmuvmd44376002","2559143583497962948","e2-medium","ubuntu-2004-lts","TERMINATED","10.179.90.195","None","","","projects/551358969445","dev-44376","asia-south1","asia-south1-a","techm-project-dev","rouk-03-tefg-bss-tm-ad-co-44376-subnet","4096","2","2021-09-02T00:20:11.985-07:00","","2023-06-09T11:15:36"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","gucmgmtaidevn02","7781740596142274792","n1-standard-4","c2d-tensorflow","TERMINATED","10.179.34.52","None","","","projects/812307440654","tech-mgmt-ai","us-central1","us-central1-c","techm-project-dev","tech-mgmt-ai-tech-mgmt-ai-dev-subnet-01","15360","4","2022-01-17T20:45:59.886-08:00","","2023-06-09T11:15:37"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","gmumgmtaidev-mgmt-s","2390790224182733953","e2-medium","ubuntu-2004-lts","RUNNING","10.179.56.73","None","","","projects/812307440654","tech-mgmt-ai","us-central1","us-central1-a","tech-mgmt-ai-kubflowpipelines-vpc","tech-mgmt-ai-subnet-01","4096","2","2022-04-07T05:00:47.311-07:00","","2023-06-09T11:15:37"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","gucmgmtaidevn01","617063696997023651","n1-standard-4","c2d-tensorflow","TERMINATED","10.179.34.51","None","","","projects/812307440654","tech-mgmt-ai","us-central1","us-central1-a","techm-project-dev","tech-mgmt-ai-tech-mgmt-ai-dev-subnet-01","15360","4","2022-01-17T20:25:49.045-08:00","","2023-06-09T11:15:37"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","gmumgmtaidev-mgmt-001","2799608550309468638","e2-medium","ubuntu-2004-lts","RUNNING","10.179.56.70","None","","","projects/812307440654","tech-mgmt-ai","us-central1","us-central1-b","tech-mgmt-ai-kubflowpipelines-vpc","tech-mgmt-ai-subnet-01","4096","2","2022-02-01T22:39:46.270-08:00","","2023-06-09T11:15:37"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","gmuvmd38647-001","7192206074015922539","e2-standard-4","windows-server-2016-dc","TERMINATED","10.179.36.35","None","","","projects/951970169867","dev-38647","asia-southeast1","asia-southeast1-b","techm-project-dev","sgpacrasep19-fb-impl-atrf-38647-dev-subnet","16384","4","2020-10-19T05:33:08.757-07:00","","2023-06-09T11:15:37"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","gmuvmd38647-002","6543021260419586173","e2-standard-4","windows-server-2016-dc","TERMINATED","10.179.36.36","None","","","projects/951970169867","dev-38647","asia-southeast1","asia-southeast1-b","techm-project-dev","sgpacrasep19-fb-impl-atrf-38647-dev-subnet","16384","4","2020-10-20T06:30:59.296-07:00","","2023-06-09T11:15:37"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","gmuvmd38647-003","8262193778773573468","e2-standard-4","windows-server-2016-dc","TERMINATED","10.179.36.37","None","","","projects/951970169867","dev-38647","asia-southeast1","asia-southeast1-b","techm-project-dev","sgpacrasep19-fb-impl-atrf-38647-dev-subnet","16384","4","2020-10-21T02:39:00.804-07:00","","2023-06-09T11:15:37"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","gmuvmd38647-009","6923437298489121018","e2-standard-4","windows-server-2016-dc","TERMINATED","10.179.36.43","None","","","projects/951970169867","dev-38647","asia-southeast1","asia-southeast1-b","techm-project-dev","sgpacrasep19-fb-impl-atrf-38647-dev-subnet","16384","4","2020-10-21T00:41:10.741-07:00","","2023-06-09T11:15:37"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","gmuvmd38647-b","40431102009024012","e2-medium","windows-server-2016-dc","TERMINATED","10.179.36.34","None","","","projects/951970169867","dev-38647","asia-southeast1","asia-southeast1-b","techm-project-dev","sgpacrasep19-fb-impl-atrf-38647-dev-subnet","4096","2","2020-10-19T07:21:24.659-07:00","","2023-06-09T11:15:37"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","gmuvmd38647-004","8646225741217947346","e2-standard-4","windows-server-2016-dc","TERMINATED","10.179.36.38","None","","","projects/951970169867","dev-38647","asia-southeast1","asia-southeast1-a","techm-project-dev","sgpacrasep19-fb-impl-atrf-38647-dev-subnet","16384","4","2020-10-21T00:16:15.929-07:00","","2023-06-09T11:15:37"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","gmuvmd38647-007","7120364933444951067","e2-standard-4","windows-server-2016-dc","TERMINATED","10.179.36.41","None","","","projects/951970169867","dev-38647","asia-southeast1","asia-southeast1-a","techm-project-dev","sgpacrasep19-fb-impl-atrf-38647-dev-subnet","16384","4","2020-10-21T00:27:50.407-07:00","","2023-06-09T11:15:37"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","gmuvmd38647-005","4788834150035644328","e2-standard-4","windows-server-2016-dc","TERMINATED","10.179.36.39","None","","","projects/951970169867","dev-38647","asia-southeast1","asia-southeast1-c","techm-project-dev","sgpacrasep19-fb-impl-atrf-38647-dev-subnet","16384","4","2020-10-21T00:20:41.254-07:00","","2023-06-09T11:15:37"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","gmuvmd38647-006","7043920159163178199","e2-standard-4","windows-server-2016-dc","TERMINATED","10.179.36.40","None","","","projects/951970169867","dev-38647","asia-southeast1","asia-southeast1-c","techm-project-dev","sgpacrasep19-fb-impl-atrf-38647-dev-subnet","16384","4","2020-10-21T00:24:41.871-07:00","","2023-06-09T11:15:37"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","gmuvmd38647-008","6917279724135930840","e2-standard-4","windows-server-2016-dc","TERMINATED","10.179.36.42","None","","","projects/951970169867","dev-38647","asia-southeast1","asia-southeast1-c","techm-project-dev","sgpacrasep19-fb-impl-atrf-38647-dev-subnet","16384","4","2020-10-21T00:37:29.850-07:00","","2023-06-09T11:15:37"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","gcpinmuvmd-cubidw-01","5536121021303188025","e2-standard-4","windows-server-2019-dc","TERMINATED","10.179.10.179","None","","","projects/298978256247","techm-cu-bi-dw","asia-south1","asia-south1-c","techm-project-dev","techm-cu-bi-dw-dev-subnet","16384","4","2022-08-11T03:07:21.267-07:00","","2023-06-09T11:15:37"
